2017-04-01,59.8107
2017-04-04,59.8953
2017-04-05,60.2427
2017-04-06,59.6948
2017-04-07,60.0827
2017-04-08,60.5687
2017-04-11,60.7469
2017-04-12,60.3042
2017-04-13,60.2631
2017-04-14,60.2867
2017-04-15,59.7791
